Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	run_on_river	Latitude	Longitude	Climate	Slope	Watershed Area	River width	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	F_CH4_ebb_units	FN2O_avg_val	FN2O_UNITS	Strahler order	Discharge_mean	Discharge_mean_units	Velocity	Velocity_units	Temperature	DO	DO_units	pH	Conductivity	DOC_value	DOC_units	DIC_value	DIC_units	k	k600	k_units	Comments
137	Modao River	27	7	2016		single	single	NO	30.675	108.6099	11		3197	88	387.1604919	µatm	indirect																		m/s 	22.2	101	%	8.42	203	7.536	mg/L						
137	Sibu River	27	7	2016		single	single	NO	30.661617	108.602551	11			14	417.3555298	µatm	indirect																		m/s 	28.9	104.1	%	8.61	240	16.56	mg/L						
137	Daxi River	27	7	2016		single	single	NO	30.633672	108.8844	11			13	1390.119019	µatm	indirect																		m/s 	29.4	112.8	%	8.21	870	9.999	mg/L						
137	Changtan River	27	7	2016		single	single	NO	30.894978	109.040194	11		1767	155	1112.734619	µatm	indirect																	1.5	m/s 	22.2	99.2	%	7.89	102.3	9.95	mg/L						
137	Moxi River - upper	27	7	2016		single	single	NO	30.76277778	109.260111	11			14	1067.734131	µatm	indirect																	1.3	m/s 	17.7	98.9	%	8.14	211	7.298	mg/L						
137	Moxi River - lower	27	7	2016		single	single	NO	30.8625	109.3922222	11			40	1034.165527	µatm	indirect																	2	m/s 	17.8	96.7	%	8.19	320	8.681	mg/L						
137	Jiupan River	27	7	2016		single	single	NO	30.88861111	109.5605556	11			45	585.178894	µatm	indirect																	2	m/s 	17.6	99.4	%	8.38	265	10.23	mg/L						
137	Guandu River	27	7	2016		single	single	NO	30.96305556	109.8519444	11		315	15	959.1506958	µatm	indirect																	1	m/s 	16.1	98.3	%	8.26	278	9.915	mg/L						
137	Baolong River	27	7	2016		single	single	NO	30.93787	110.003926	11		325	16	788.1325073	µatm	indirect																	1.5	m/s 	16.6	94.3	%	8.36	279	7.449	mg/L						
137	Wanfu River	27	7	2016		single	single	NO	30.940362	110.2708333	11			6.5	578.8881226	µatm	indirect																	6	m/s 	16.3	101.2	%	8.4	303	8.527	mg/L						
137	Luoggudong River	27	7	2016		single	single	NO	30.9425	110.5930556	11			8	609.6983643	µatm	indirect																	1.1	m/s 	21.3	99.5	%	8.35	290	7.207	mg/L						
137	Qinggan River	27	7	2016		single	single	NO	30.91277778	110.4894444	11		523	25	644.0325317	µatm	indirect																	0.2	m/s 	22.8	101.4	%	8.45	324	9.809	mg/L						
137	Tongzhuang River	27	7	2016		single	single	NO	30.90916667	110.6661111	11		248	13	585.3895264	µatm	indirect																	1	m/s 	22.1	101.2	%	8.45	320	8.641	mg/L						
137	Maoping River	27	7	2016		single	single	NO	30.784028	110.79587	11		113	7	920.0183105	µatm	indirect																	0.4	m/s 	21.1	96.8	%	8.35	353	11.2	mg/L						
137	Gaolan River	27	7	2016		single	single	NO	30.779862	110.962469	11			8	555.8803101	µatm	indirect																	0.6	m/s 	21.5	101.8	%	8.52	321	22.38	mg/L						
137	Xiangxi River	27	7	2016		single	single	NO	31.339969	110.755166	11		3095	60	593.3251953	µatm	indirect																	0.9	m/s 	19.9		%	8.51	330	11.82	mg/L						
137	Liangtai River	27	7	2016		single	single	NO	31.22555556	110.5463889	11			18	408.9431763	µatm	indirect																	0.3	m/s 	17.6	98.7	%	8.57	208	7.083	mg/L						
137	Shenlong River	27	7	2016		single	single	NO	31.223627	110.293323	11		350	170	50.16033554	µatm	indirect																	1.5	m/s 	19.3		%	9.38	232	7.437	mg/L						
137	Luoxiba River	27	7	2016		single	single	NO	31.17944444	110.2686111	11			18	799.1425781	µatm	indirect																	0.9	m/s 	29.8		%	8.49	378	11.09	mg/L						
137	Biancheng River	27	7	2016		single	single	NO	31.212262	110.13511	11			9	1740.529419	µatm	indirect																	0.2	m/s 	27.7		%	8.24	438	21.81	mg/L						
137	Caotang River	27	7	2016		single	single	NO	31.107216	109.653295	11			11	616.3070679	µatm	indirect																	0.3	m/s 	28.7		%	8.54	501	11.23	mg/L						
137	Cuijia river	27	7	2016		single	single	NO	31.13222222	109.3558333	11			26	515.4506226	µatm	indirect																	1.5	m/s 	22.8		%	8.5	371	8.346	mg/L						
137	Chejiaba River	27	7	2016		single	single	NO	31.11805556	109.16885	11			15	418.7033081	µatm	indirect																	1.5	m/s 	22.9		%	8.34	162.8	7.216	mg/L						
137	Meixi River	27	7	2016		single	single	NO	31.127046	109.263545	11		1972	40	506.5562439	µatm	indirect																	1.5	m/s 	21.6		%	8.38	218	9.525	mg/L						
137	Tangxi River	27	7	2016		single	single	NO	31.247143	108.810322	11		1810	55	570.4961548	µatm	indirect																	0.8	m/s 	17.5		%	8.3	162	8.279	mg/L						
137	Donghe River	27	7	2016		single	single	NO	31.301994	108.480529	11			65	835.1637573	µatm	indirect																	1	m/s 	29.3	115.9	%	8.25	976	10.3	mg/L						
137	Nanhe River	27	7	2016		single	single	NO	31.07152778	108.1920861	11			27	2479.472412	µatm	indirect																	0.2	m/s 	30.4	90.6	%	8.06	359	34.82	mg/L						
137	Puli River	27	7	2016		single	single	NO	31.02045833	108.3145361	11			80	828.9208984	µatm	indirect																		m/s 	29.4	83.4	%	8.15	269	10.47	mg/L						
137	Gaotan River	27	7	2016		single	single	NO	30.30527778	107.4458	11			70	1723.314819	µatm	indirect																		m/s 	23.3			7.93	249	9.28	mg/L						
137	Ganjia River	27	7	2016		single	single	NO	30.209193	107.496605	11			19	1048.17627	µatm	indirect																	0.8	m/s 	23.3			8.14	274	12.18	mg/L						
137	Longxi River	27	7	2016		single	single	NO	29.842139	107.149022	11		3248	105	4825.960449	µatm	indirect																	0.3	m/s 	25.9			7.51	379	12.3	mg/L						
137	Taohuaxi River	27	7	2016		single	single	NO	30.033188	107.122631	11			13	1894.977417	µatm	indirect																	0.3	m/s 	24.7			7.86	377	13.95	mg/L						
137	Wentang river	27	7	2016		single	single	NO	29.858462	106.840259	11			20	1174.108765	µatm	indirect																	0.4	m/s 	23.3			8.16	300	10.59	mg/L						
137	Yulin River	27	7	2016		single	single	NO	29.864667	106.847024	11		908	77	821.5087891	µatm	indirect																	0.2	m/s 	24.4			8.17	264	9.129	mg/L						
137	Dong River	27	7	2016		single	single	NO	29.87296389	106.8905583	11			48	1595.74353	µatm	indirect																	0.1	m/s 	27.6			7.99	322	10.86	mg/L						
137	Changtang River	27	7	2016		single	single	NO	29.508817	106.719835	11		131	15	897.3858032	µatm	indirect																		m/s 	27.7			8.18	270	10.72	mg/L						
137	Huaxi River	27	7	2016		single	single	NO	29.38879722	106.593511	11		272	29	1153.948242	µatm	indirect																	0.1	m/s 	23.2			8.08	303	9.864	mg/L						
137	Yipin River	27	7	2016		single	single	NO	29.284416	106.563961	11		364	37	980.9915161	µatm	indirect																	1	m/s 	24.2			8.1	232	8.43	mg/L						
137	Liangtan River	27	7	2016		single	single	NO	29.509421	106.366301	11			8	2908.393066	µatm	indirect																	0.2	m/s 	28.1			7.87	462	14.15	mg/L						
138	River D/S of Dangjiangkou Reservoir	1	7	2008		seasonal	interannual	NO	32.50699	111.51155	11			435	1132	µatm	indirect					modelled-empirical	119	mmol/m2/d												29						mg/L			20.1		cm/h	
152	Jinshui River(dry)	15	12	2016		seasonal	seasonal	NO	33.277955	107.852002	11		923	75	1649	µatm	indirect					modelled-empirical	535	mmol/m2/d								8.56	m3/s			20.88	117.5	%	7.68		2.4	mg/L						
152	Jinshui River(dry)	15	4	2018		seasonal	seasonal	NO	33.277955	107.852002	11		923	75	484	µatm	indirect					modelled-empirical	38	mmol/m2/d													113	%	8.24		3.32	mg/L						
152	Jinshui River(wet)	15	6	2017		seasonal	seasonal	NO	33.277955	107.852002	11		923	75	952	µatm	indirect					modelled-empirical	223	mmol/m2/d													104	%	7.92		6.24	mg/L						
152	Jinshui River(wet)	15	8	2017		seasonal	seasonal	NO	33.277955	107.852002	11		923	75	1224	µatm	indirect					modelled-empirical	360	mmol/m2/d													117.6	%	7.82		3.18	mg/L						
152	Jinshui River(wet)	15	10	2017		seasonal	seasonal	NO	33.277955	107.852002	11		923	75	1452	µatm	indirect					modelled-empirical	414	mmol/m2/d													87.3	%	7.76		3.94	mg/L						
200	GC1 	1	7	2015		monthly	interannual	NO	24.869526	109.335214	11			4	8818	µatm	indirect					measured-chamber	231	mg/m2/h												19.7			7.7				292.78	mM				
200	GC2	1	7	2015		monthly	interannual	NO	24.864792	109.334389	11			3	3817	µatm	indirect					measured-chamber	224	mg/m2/h												19.7												
200	GC3	1	7	2015		monthly	interannual	NO	24.862778	109.335046	11			3	2732	µatm	indirect					measured-chamber	179	mg/m2/h												19.7												
200	GC4	1	7	2015		monthly	interannual	NO	24.859062	109.333836	11			5	2752	µatm	indirect					measured-chamber	140	mg/m2/h												19.7												
253	Area I	1	7	2014		seasonal	annual	NO	29.961759	106.885748	11			68	1088	µatm	indirect	127.388	nmol/L			modelled-empirical	48	mol/m2/yr	214.27	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.880037	106.770674	11			19	632	µatm	indirect	116.946	nmol/L			modelled-empirical	30	mol/m2/yr	190.77	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.908891	106.712909	11			11	858	µatm	indirect	97.742	nmol/L			modelled-empirical	31	mol/m2/yr	170.47	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.85	106.67	11			115	703	µatm	indirect	125.977	nmol/L			modelled-empirical	20	mol/m2/yr	270.15	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	30.01011	106.649025	11			4.5	642	µatm	indirect	99.012	nmol/L			modelled-empirical	44	mol/m2/yr	364.63	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.257466	106.827859	11			11	1106	µatm	indirect	147.013	nmol/L			modelled-empirical	59	mol/m2/yr	233.67	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.318019	106.838076	14			15	1912	µatm	indirect	181.315	nmol/L			modelled-empirical	72	mol/m2/yr	316.37	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.361579	106.846087	14			41	1095	µatm	indirect	120.586	nmol/L			modelled-empirical	64	mol/m2/yr	220.29	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.33	106.77	14			11	744	µatm	indirect	79.801	nmol/L			modelled-empirical	27	mol/m2/yr	152.21	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.44	106.82	11			21	613	µatm	indirect	91.479	nmol/L			modelled-empirical	24	mol/m2/yr	207.47	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.361579	106.846087	14			39	1195	µatm	indirect	106.745	nmol/L			modelled-empirical	84	mol/m2/yr	177.83	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.287246	106.559629	14			32	942	µatm	indirect	133.24	nmol/L			modelled-empirical	63	mol/m2/yr	248.05	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.465026	106.848553	11			50	1282	µatm	indirect	209.123	nmol/L			modelled-empirical	80	mol/m2/yr	518.98	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.577698	106.848567	11			1200	932	µatm	indirect	140.242	nmol/L			modelled-empirical	39	mol/m2/yr	291.25	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.58	106.83	14			280	1788	µatm	indirect	133.622	nmol/L			modelled-empirical	83	mol/m2/yr	409.97	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.499416	106.809385	11			40	2020	µatm	indirect	212.684	nmol/L			modelled-empirical	50	mol/m2/yr	549.25	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area I	1	7	2014		seasonal	annual	NO	29.461313	106.781389	14			12	1102	µatm	indirect	185.858	nmol/L			modelled-empirical	29	mol/m2/yr	363.27	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.928567	106.912959	14			70	3255	µatm	indirect	178.935	nmol/L			modelled-empirical	86	mol/m2/yr	363	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.89	106.9	14			85	2663	µatm	indirect	125.19	nmol/L			modelled-empirical	107	mol/m2/yr	251.55	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.850346	106.853357	14			60	1535	µatm	indirect	208.843	nmol/L			modelled-empirical	76	mol/m2/yr	368.14	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.710509	106.982398	14			2	2229	µatm	indirect	1533.048	nmol/L			modelled-empirical	220	mol/m2/yr	3036.52	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.759821	106.939596	14			1.5	1496	µatm	indirect	289.574	nmol/L			modelled-empirical	121	mol/m2/yr	622.4	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.809211	106.878969	14			70	1182	µatm	indirect	127.811	nmol/L			modelled-empirical	87	mol/m2/yr	343.02	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.749461	106.839491	11			105	1401	µatm	indirect	126.102	nmol/L			modelled-empirical	114	mol/m2/yr	309.07	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.66	106.85	11			75	1735	µatm	indirect	126.506	nmol/L			modelled-empirical	80	mol/m2/yr	228.19	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.64849	106.733495	14			38	2227	µatm	indirect	275.706	nmol/L			modelled-empirical	190	mol/m2/yr	466.39	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.609903	106.719116	14			23	2258	µatm	indirect	410.893	nmol/L			modelled-empirical	113	mol/m2/yr	796.58	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.597593	106.651503	14			660	1965	µatm	indirect	884.331	nmol/L			modelled-empirical	105	mol/m2/yr	1575.73	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.660053	106.649412	11			11	1855	µatm	indirect	175.658	nmol/L			modelled-empirical	98	mol/m2/yr	300.26	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.628602	106.662073	14			24	1562	µatm	indirect	244.353	nmol/L			modelled-empirical	71	mol/m2/yr	492.83	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.639391	106.67648	14			6	2240	µatm	indirect	329.904	nmol/L			modelled-empirical	124	mol/m2/yr	659.1	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.949159	106.592053	11			7	1262	µatm	indirect	168.94	nmol/L			modelled-empirical	175	mol/m2/yr	427.48	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.889903	106.618806	14			20	1084	µatm	indirect	130.29	nmol/L			modelled-empirical	155	mol/m2/yr	272.96	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area II	1	7	2014		seasonal	annual	NO	29.820393	106.555611	14			60	983	µatm	indirect	104.683	nmol/L			modelled-empirical	114	mol/m2/yr	204.13	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area III	1	7	2014		seasonal	annual	NO	29.82	106.44	14			15	1864	µatm	indirect	242.836	nmol/L			modelled-empirical	139	mol/m2/yr	702.02	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area III	1	7	2014		seasonal	annual	NO	29.75947	106.379234	14			7	2037	µatm	indirect	117.2	nmol/L			modelled-empirical	161	mol/m2/yr	236.72	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
253	Area III	1	7	2014		seasonal	annual	NO	29.350267	106.280848	14			15	1459	µatm	indirect	156.908	nmol/L			modelled-empirical	82	mol/m2/yr	305.86	_mol/m2/d																						"k values not measured; deleted from DB. The proportion of urban area increas from I to V, dataset from  other paper released by Xiaofeng Wang"
